Edad,Genero,Altura,Peso
58,Mujer,152,74
58,Mujer,155,76
58,Mujer,158,58
58,Mujer,158,64
58,Mujer,158,86
58,Mujer,160,60
58,Mujer,160,72
58,Mujer,165,60
58,Mujer,165,83
58,Mujer,168,72
58,Hombre,167,62
58,Hombre,169,102
58,Hombre,171,88
58,Hombre,175,80
58,Hombre,178,81
58,Hombre,178,92
58,Mujer,147,94
58,Mujer,155,49
58,Mujer,155,56
58,Mujer,156,94
58,Mujer,158,83
58,Mujer,159,63
58,Mujer,159,82
58,Mujer,160,51
58,Mujer,163,82
58,Mujer,168,72
58,Mujer,168,87
58,Mujer,178,69
58,Hombre,157,61
58,Hombre,160,70
58,Hombre,166,68
58,Hombre,167,64
58,Hombre,167,100
58,Hombre,168,70
58,Hombre,169,82
58,Hombre,169,92
58,Hombre,173,87
58,Hombre,173,88
58,Hombre,175,65
58,Hombre,176,82
58,Mujer,156,78
58,Mujer,156,104
58,Mujer,160,58
58,Mujer,162,89
58,Mujer,165,74
58,Mujer,168,64
58,Hombre,162,74
58,Hombre,165,50
58,Hombre,169,71
58,Hombre,170,101
58,Hombre,171,76
58,Hombre,171,79
58,Hombre,171,115
58,Hombre,172,72
58,Hombre,174,65
58,Hombre,174,70
58,Mujer,144,67
58,Mujer,148,79
58,Mujer,149,78
58,Mujer,156,61
58,Mujer,157,62
58,Mujer,158,60
58,Mujer,158,96
58,Mujer,162,62
58,Mujer,163,63
58,Mujer,165,70
58,Mujer,170,75
58,Hombre,165,65
58,Hombre,168,82
58,Hombre,172,108
58,Hombre,174,85
58,Hombre,190,105
58,Mujer,151,105
58,Mujer,155,79
58,Mujer,158,53
58,Mujer,158,55
58,Mujer,158,92
58,Mujer,160,58
58,Mujer,160,69
58,Mujer,160,100
58,Mujer,162,60
58,Mujer,162,74
58,Mujer,165,65
58,Mujer,165,83
58,Mujer,167,65
58,Mujer,170,90
58,Hombre,154,56
58,Hombre,164,81
58,Hombre,165,56
58,Hombre,165,78
58,Hombre,165,79
58,Hombre,166,80
58,Hombre,166,88
58,Hombre,168,91
58,Hombre,169,81
58,Hombre,177,90
58,Mujer,151,61
58,Mujer,156,106
58,Mujer,158,61
58,Mujer,158,79
58,Mujer,158,88
58,Mujer,160,74
58,Mujer,162,68
58,Mujer,162,84
58,Mujer,164,75
58,Mujer,165,65
58,Mujer,165,66
58,Mujer,165,77
58,Mujer,168,63
58,Hombre,164,70
58,Hombre,165,65
58,Hombre,165,69
58,Hombre,170,70
58,Hombre,176,85
58,Hombre,176,111
58,Hombre,180,70
58,Hombre,181,71
58,Mujer,142,43
58,Mujer,154,76
58,Mujer,156,58
58,Mujer,156,64
58,Mujer,157,52
58,Mujer,158,78
58,Mujer,158,80
58,Mujer,159,88
58,Mujer,165,65
58,Mujer,166,67
58,Mujer,168,84
58,Mujer,168,97
58,Mujer,169,68
58,Hombre,166,66
58,Hombre,169,80
58,Hombre,170,80
58,Hombre,174,72
58,Hombre,178,85
58,Hombre,178,90
58,Mujer,152,72
58,Mujer,153,80
58,Mujer,155,74
58,Mujer,155,76
58,Mujer,157,65
58,Mujer,158,63
58,Mujer,160,60
58,Mujer,160,100
58,Mujer,163,75
58,Mujer,164,79
58,Mujer,165,53
58,Mujer,168,94
58,Hombre,156,52
58,Hombre,168,75
58,Hombre,171,79
58,Hombre,173,66
58,Hombre,173,94
58,Hombre,174,94
58,Hombre,176,97
58,Hombre,178,69
58,Hombre,183,74
58,Mujer,152,61
58,Mujer,154,55
58,Mujer,157,74
58,Mujer,160,59
58,Mujer,160,63
58,Mujer,160,82
58,Mujer,162,87
58,Mujer,166,85
58,Mujer,168,64
58,Mujer,168,70
58,Mujer,168,74
58,Mujer,169,89
58,Mujer,170,70
58,Hombre,168,83
58,Hombre,172,89
58,Hombre,174,80
58,Mujer,146,54
58,Mujer,153,49
58,Mujer,156,43
58,Mujer,156,52
58,Mujer,156,62
58,Mujer,157,69
58,Mujer,157,80
58,Mujer,157,80
58,Mujer,158,82
58,Mujer,160,69
58,Mujer,160,100
58,Mujer,161,96
58,Mujer,162,58
58,Mujer,163,59
58,Mujer,168,70
58,Mujer,169,69
58,Mujer,169,73
58,Mujer,170,105
58,Mujer,174,94
58,Mujer,175,75
58,Hombre,160,55
58,Hombre,165,78
58,Hombre,168,61
58,Hombre,168,68
58,Hombre,169,65
58,Hombre,170,65
58,Hombre,170,80
58,Hombre,171,64
58,Hombre,179,118
58,Hombre,182,95
58,Mujer,147,84
58,Mujer,150,59
58,Mujer,157,77
58,Mujer,158,60
58,Mujer,160,83
58,Mujer,161,62
58,Mujer,161,64
58,Mujer,161,101
58,Mujer,162,86
58,Mujer,164,65
58,Mujer,167,81
58,Mujer,168,76
58,Mujer,170,70
58,Hombre,163,52
58,Hombre,164,82
58,Hombre,164,94
58,Hombre,168,53
58,Hombre,169,65
58,Hombre,169,80
58,Hombre,171,80
58,Hombre,173,83
58,Hombre,174,80
58,Hombre,180,100
58,Mujer,155,71
58,Mujer,156,60
58,Mujer,160,75
58,Mujer,162,56
58,Mujer,162,105
58,Mujer,168,72
58,Mujer,173,74
58,Mujer,175,80
58,Hombre,166,78
58,Hombre,169,55
58,Hombre,170,65
58,Hombre,170,65
58,Hombre,170,83
58,Hombre,175,75
58,Mujer,152,53
58,Mujer,154,56
58,Mujer,159,63
58,Mujer,160,60
58,Mujer,160,90
58,Mujer,161,83
58,Mujer,162,66
58,Mujer,164,70
58,Mujer,168,62
58,Mujer,168,68
58,Mujer,170,68
58,Mujer,170,70
58,Mujer,171,75
58,Hombre,160,75
58,Hombre,163,63
58,Hombre,169,78
58,Hombre,170,92
58,Hombre,170,102
58,Hombre,171,69
58,Hombre,171,73
58,Hombre,187,110
58,Mujer,146,63
58,Mujer,151,79
58,Mujer,155,60
58,Mujer,155,83
58,Mujer,158,80
58,Mujer,159,98
58,Mujer,160,58
58,Mujer,165,69
58,Mujer,168,60
58,Mujer,168,70
58,Mujer,168,83
58,Mujer,170,78
58,Hombre,167,61
58,Hombre,172,65
58,Mujer,145,48
58,Mujer,149,80
58,Mujer,151,73
58,Mujer,157,73
58,Mujer,157,74
58,Mujer,158,74
58,Mujer,159,68
58,Mujer,159,77
58,Mujer,159,82
58,Mujer,161,72
58,Mujer,161,73
58,Mujer,168,76
58,Hombre,160,58
58,Hombre,161,77
58,Hombre,169,88
58,Hombre,172,71
58,Hombre,172,98
58,Hombre,175,75
58,Mujer,155,89
58,Mujer,156,71
58,Mujer,157,64
58,Mujer,158,76
58,Mujer,158,81
58,Mujer,158,91
58,Mujer,160,60
58,Mujer,160,67
58,Mujer,160,73
58,Mujer,160,79
58,Mujer,162,66
58,Mujer,163,59
58,Hombre,162,74
58,Hombre,164,63
58,Hombre,167,98
58,Hombre,170,79
58,Hombre,174,74
58,Hombre,176,92
58,Mujer,149,82
58,Mujer,150,63
58,Mujer,158,100
58,Mujer,160,98
58,Mujer,161,78
58,Mujer,165,65
58,Mujer,168,66
58,Mujer,168,71
58,Mujer,168,96
58,Hombre,157,61
58,Hombre,162,59
58,Hombre,164,106
58,Hombre,171,70
58,Hombre,171,74
58,Hombre,173,93
58,Hombre,180,119
58,Mujer,151,57
58,Mujer,155,61
58,Mujer,156,53
58,Mujer,158,58
58,Mujer,158,68
58,Mujer,160,58
58,Mujer,160,59
58,Mujer,168,95
58,Mujer,169,88
58,Mujer,170,68
58,Mujer,174,82.5
58,Hombre,167,114
58,Hombre,170,81
58,Hombre,172,90
58,Hombre,175,76
58,Hombre,178,85
58,Hombre,181,90
58,Mujer,147,113
58,Mujer,154,77
58,Mujer,157,64
58,Mujer,159,69
58,Mujer,159,108
58,Mujer,160,72
58,Mujer,160,85
58,Mujer,162,69
58,Mujer,163,79
58,Mujer,165,70
58,Mujer,165,70
58,Mujer,167,69
58,Mujer,168,78
58,Mujer,170,69
58,Mujer,170,75
58,Mujer,172,68
58,Mujer,172,94
58,Mujer,175,75
58,Hombre,159,66
58,Hombre,160,68
58,Hombre,160,85
58,Hombre,170,58
58,Hombre,170,86
58,Hombre,171,80
58,Hombre,172,60
58,Mujer,148,58
58,Mujer,156,70
58,Mujer,160,67
58,Mujer,161,69
58,Mujer,162,68
58,Mujer,165,60
58,Mujer,166,85
58,Mujer,167,59
58,Mujer,168,80
58,Mujer,175,75
58,Hombre,165,74
58,Hombre,167,70
58,Hombre,170,69
58,Hombre,172,65
58,Hombre,175,68
58,Hombre,176,78
58,Hombre,180,97
58,Mujer,152,44
58,Mujer,152,53
58,Mujer,158,64
58,Mujer,160,70
58,Mujer,162,70
58,Mujer,163,71
58,Mujer,163,82
58,Mujer,164,69
58,Mujer,164,83
58,Mujer,164,85
58,Mujer,165,70
58,Mujer,167,72
58,Mujer,167,78
58,Mujer,168,99
58,Mujer,169,65
58,Mujer,173,71
58,Hombre,160,60
58,Hombre,167,87
58,Hombre,170,64
58,Hombre,174,70
58,Hombre,176,75
58,Hombre,176,93
58,Mujer,96,59
58,Mujer,152,70
58,Mujer,153,54
58,Mujer,156,56
58,Mujer,156,66
58,Mujer,159,69
58,Mujer,159,84
58,Mujer,159,85
58,Mujer,160,82
58,Mujer,163,78
58,Mujer,164,83
58,Mujer,165,58
58,Mujer,168,76
58,Mujer,170,68
58,Mujer,172,74
58,Hombre,163,59
58,Hombre,168,58
58,Hombre,168,86
58,Hombre,173,109
58,Hombre,174,54
58,Mujer,151,92
58,Mujer,157,80
58,Mujer,157,87
58,Mujer,158,90
58,Mujer,160,52
58,Mujer,160,63
58,Mujer,160,82
58,Mujer,160,82
58,Mujer,161,90
58,Mujer,169,87
58,Hombre,160,91
58,Hombre,168,68
58,Hombre,172,68
58,Hombre,172,74
58,Hombre,176,83
58,Hombre,178,71
58,Hombre,178,80
58,Mujer,151,67
58,Mujer,156,60
58,Mujer,161,81
58,Mujer,162,103
58,Mujer,164,81
58,Mujer,168,60
58,Mujer,168,78
58,Mujer,170,68
58,Mujer,170,74
58,Mujer,172,71
58,Mujer,172,90
58,Mujer,184,70
58,Hombre,170,63
58,Hombre,172,70
58,Hombre,172,70
58,Hombre,172,72
58,Hombre,179,72
58,Hombre,182,90
58,Hombre,182,93
58,Mujer,150,43
58,Mujer,156,50
58,Mujer,156,101
58,Mujer,158,56
58,Mujer,160,58
58,Mujer,160,59
58,Mujer,160,67
58,Mujer,160,70
58,Mujer,160,98
58,Mujer,161,78
58,Mujer,162,74
58,Mujer,163,58
58,Mujer,165,74
58,Mujer,167,69
58,Mujer,168,62
58,Hombre,166,64
58,Hombre,170,85
58,Hombre,170,93
58,Hombre,173,75
58,Hombre,176,132
58,Mujer,130,80
58,Mujer,160,60
58,Mujer,162,72
58,Mujer,164,97
58,Mujer,165,68
58,Mujer,165,81
58,Hombre,162,79
58,Hombre,167,108
58,Hombre,168,80
58,Hombre,168,91
58,Hombre,177,106
58,Hombre,178,65
58,Mujer,150,62
58,Mujer,154,69.5
58,Mujer,156,64
58,Mujer,156,65
58,Mujer,158,70
58,Mujer,160,58
58,Mujer,160,66
58,Mujer,160,71
58,Mujer,160,89
58,Mujer,162,53
58,Mujer,164,78
58,Mujer,169,65
58,Hombre,159,68
58,Hombre,160,54
58,Hombre,160,66
58,Hombre,170,80
58,Hombre,171,74
58,Mujer,149,66
58,Mujer,150,51
58,Mujer,150,73
58,Mujer,152,127
58,Mujer,153,73
58,Mujer,155,77
58,Mujer,161,104
58,Mujer,162,66
58,Mujer,163,93
58,Mujer,165,59
58,Mujer,165,82
58,Mujer,167,90
58,Hombre,165,69
58,Hombre,168,77
58,Hombre,168,77
58,Hombre,169,71
58,Hombre,170,69
58,Hombre,170,80
58,Hombre,170,80
58,Hombre,171,69
58,Hombre,175,62
58,Hombre,175,108
58,Hombre,176,102
58,Hombre,185,95
58,Mujer,150,77
58,Mujer,156,73
58,Mujer,158,56
58,Mujer,158,82
58,Mujer,159,97
58,Mujer,161,73
58,Mujer,161,76
58,Mujer,162,109
58,Mujer,164,70
58,Mujer,164,108
58,Mujer,165,55
58,Mujer,165,62
58,Mujer,165,78
58,Mujer,168,98
58,Hombre,163,63
58,Hombre,164,75
58,Hombre,168,68
58,Hombre,168,109
58,Hombre,170,76
58,Hombre,172,85
58,Hombre,173,94
58,Hombre,180,105
58,Mujer,153,60
58,Mujer,156,83
58,Mujer,158,56
58,Mujer,159,69
58,Mujer,159,108
58,Mujer,162,70
58,Mujer,162,80
58,Mujer,163,77
58,Mujer,164,59
58,Mujer,164,67
58,Mujer,168,59
58,Mujer,168,76
58,Mujer,178,78
58,Hombre,165,53
58,Hombre,167,61
58,Hombre,168,65
58,Hombre,168,110
58,Hombre,169,79
58,Hombre,171,68
58,Hombre,173,112
58,Hombre,174,68
58,Hombre,178,107
58,Hombre,180,75
58,Mujer,141,48
58,Mujer,145,69
58,Mujer,150,60
58,Mujer,155,78
58,Mujer,156,60
58,Mujer,159,88
58,Mujer,160,65
58,Mujer,163,61
58,Mujer,163,67
58,Mujer,165,70
58,Mujer,167,62
58,Mujer,169,67
58,Mujer,171,77
58,Mujer,180,80
58,Hombre,157,50
58,Hombre,158,63
58,Hombre,167,75
58,Hombre,168,83
58,Hombre,170,80
58,Hombre,171,76
58,Hombre,171,103
58,Hombre,172,66
58,Hombre,172,89
58,Hombre,173,112
58,Hombre,174,58
58,Hombre,176,93
58,Hombre,178,95
58,Mujer,158,72
58,Mujer,160,58
58,Mujer,164,85
58,Mujer,169,62
58,Mujer,170,68
58,Mujer,170,69
58,Hombre,171,84
58,Hombre,182,128
58,Mujer,156,56
58,Mujer,156,59
58,Mujer,156,65
58,Mujer,157,126
58,Mujer,159,78
58,Mujer,162,69
58,Mujer,162,73
58,Mujer,163,63
58,Mujer,164,77
58,Mujer,164,91
58,Mujer,165,68
58,Mujer,167,70
58,Mujer,174,76
58,Hombre,163,65
58,Hombre,166,68
58,Hombre,168,60
58,Hombre,168,83
58,Hombre,173,69
58,Hombre,175,80
58,Hombre,178,86
58,Hombre,179,99
58,Mujer,151,93
58,Mujer,156,71
58,Mujer,157,80
58,Mujer,160,55
58,Mujer,160,60
58,Mujer,160,82
58,Mujer,162,65
58,Mujer,164,93
58,Mujer,164,93
58,Mujer,166,55
58,Mujer,168,85
58,Mujer,168,101
58,Mujer,170,80
58,Mujer,170,86
58,Hombre,159,75
58,Hombre,164,69
58,Hombre,168,65
58,Hombre,168,75
58,Hombre,169,75
58,Hombre,171,73
58,Hombre,172,89
58,Hombre,175,80
58,Hombre,175,86
58,Hombre,177,70
58,Hombre,187,120
58,Mujer,150,80
58,Mujer,152,70
58,Mujer,152,87
58,Mujer,156,72
58,Mujer,158,55
58,Mujer,158,78
58,Mujer,158,78
58,Mujer,158,93
58,Mujer,160,80
58,Mujer,161,76
58,Mujer,164,89
58,Mujer,165,57
58,Mujer,165,88
58,Mujer,166,70
58,Mujer,168,76
58,Mujer,170,70
58,Mujer,170,90
58,Hombre,165,76
58,Hombre,166,72
58,Hombre,169,59
58,Hombre,170,65
58,Hombre,172,85
58,Hombre,180,76
58,Hombre,180,93
58,Mujer,146,55
58,Mujer,155,81
58,Mujer,156,75
58,Mujer,157,76
58,Mujer,159,62
58,Mujer,159,72
58,Mujer,160,72
58,Mujer,168,95
58,Hombre,163,71
58,Hombre,164,88
58,Hombre,166,64
58,Hombre,168,75
58,Hombre,170,69
58,Hombre,170,75
58,Hombre,172,72
58,Hombre,179,75
58,Hombre,179,88
58,Hombre,185,87
58,Mujer,149,88
58,Mujer,152,67
58,Mujer,153,63
58,Mujer,155,76
58,Mujer,156,84
58,Mujer,163,75
58,Mujer,167,78
58,Mujer,168,74
58,Mujer,169,98
58,Mujer,170,69
58,Mujer,170,74
58,Hombre,159,61
58,Hombre,165,58
58,Hombre,167,68
58,Hombre,167,72
58,Hombre,168,78
58,Hombre,170,80
58,Hombre,170,82
58,Hombre,178,98
58,Hombre,185,86
58,Mujer,152,54
58,Mujer,153,72
58,Mujer,154,76
58,Mujer,155,76
58,Mujer,159,80
58,Mujer,160,67
58,Mujer,162,84
58,Mujer,164,70
58,Mujer,168,85
58,Hombre,161,85
58,Hombre,165,70
58,Hombre,165,79
58,Hombre,165,90
58,Hombre,168,79
58,Hombre,171,74
58,Hombre,174,65
58,Hombre,176,106
58,Hombre,180,74
58,Mujer,144,51
58,Mujer,158,56
58,Mujer,158,70
58,Mujer,158,124
58,Mujer,162,88
58,Mujer,163,76
58,Mujer,164,67
58,Mujer,164,90
58,Mujer,165,84
58,Mujer,168,82
58,Mujer,171,64
58,Mujer,175,107
58,Hombre,160,70
58,Hombre,161,66
58,Hombre,165,67
58,Hombre,165,75
58,Hombre,175,97
58,Hombre,178,94
58,Hombre,178,95
58,Mujer,147,56
58,Mujer,153,78
58,Mujer,158,61
58,Mujer,160,70
58,Mujer,163,70
58,Mujer,163,112
58,Mujer,164,79
58,Mujer,164,82
58,Mujer,165,65
58,Mujer,165,89
58,Mujer,168,70
58,Hombre,162,89
58,Hombre,165,68
58,Hombre,165,88
58,Hombre,167,66
58,Hombre,169,76
58,Hombre,170,70
58,Hombre,170,73
58,Mujer,154,57
58,Mujer,154,88
58,Mujer,155,77
58,Mujer,156,51
58,Mujer,158,90
58,Mujer,160,62
58,Mujer,160,64
58,Mujer,164,60
58,Mujer,165,59
58,Mujer,168,65
58,Hombre,164,69
58,Hombre,165,80
58,Hombre,168,52
58,Hombre,170,67
58,Hombre,170,76
58,Hombre,176,90
58,Mujer,150,58
58,Mujer,150,60
58,Mujer,151,64
58,Mujer,152,51
58,Mujer,153,78
58,Mujer,157,62
58,Mujer,157,71
58,Mujer,158,74
58,Mujer,162,68
58,Mujer,162,78
58,Mujer,164,87
58,Mujer,165,67
58,Mujer,165,70
58,Mujer,165,95
58,Mujer,167,90
58,Mujer,170,63
58,Mujer,170,68
58,Hombre,154,63
58,Hombre,160,69
58,Hombre,167,57
58,Hombre,168,84
58,Hombre,169,71
58,Hombre,169,71
58,Hombre,170,70
58,Hombre,170,73
58,Hombre,176,77
58,Hombre,177,70
58,Mujer,157,58
58,Mujer,158,77
58,Mujer,159,74
58,Mujer,160,69
58,Mujer,163,96
58,Mujer,164,59
58,Mujer,165,70
58,Mujer,165,78
58,Hombre,159,50
58,Hombre,160,72
58,Hombre,163,65
58,Hombre,167,70
58,Hombre,168,68
58,Hombre,170,65
58,Hombre,171,80
58,Hombre,172,68
58,Hombre,174,63
58,Hombre,174,80
58,Hombre,178,83
58,Hombre,180,89
58,Mujer,150,79
58,Mujer,153,76
58,Mujer,160,86
58,Mujer,162,69
58,Mujer,163,64
58,Mujer,165,57
58,Mujer,167,78
58,Mujer,168,68
58,Mujer,168,73
58,Hombre,164,78
58,Hombre,165,63
58,Hombre,165,69
58,Hombre,168,100
58,Hombre,172,57
58,Hombre,172,74
58,Hombre,174,78
58,Hombre,176,73
58,Hombre,182,90
58,Mujer,148,69
58,Mujer,155,59
58,Mujer,158,69
58,Mujer,159,60
58,Mujer,159,86
58,Mujer,163,85
58,Mujer,164,60
58,Mujer,164,63
58,Mujer,164,64
58,Mujer,164,70
58,Mujer,164,78
58,Mujer,165,75
58,Mujer,168,63
58,Mujer,170,65
58,Mujer,170,75
58,Mujer,170,102
58,Hombre,160,64
58,Hombre,163,71
58,Hombre,164,67
58,Hombre,167,68
58,Hombre,168,88
58,Hombre,169,81
58,Hombre,179,81
58,Hombre,180,76
58,Hombre,182,114
58,Mujer,152,69.5
58,Mujer,155,70
58,Mujer,159,70
58,Mujer,160,73
58,Mujer,162,67
58,Mujer,165,73
58,Mujer,168,66
58,Mujer,168,75
58,Hombre,163,107
58,Hombre,166,65
58,Hombre,170,84
58,Hombre,172,108
58,Hombre,173,78
58,Hombre,178,68
58,Hombre,178,82
58,Hombre,182,79
58,Mujer,144,70
58,Mujer,147,67
58,Mujer,148,89
58,Mujer,150,54
58,Mujer,156,65
58,Mujer,158,63
58,Mujer,158,94
58,Mujer,161,64
58,Mujer,165,69
58,Mujer,172,74
58,Mujer,175,70
58,Hombre,160,63
58,Hombre,161,64
58,Hombre,162,64
58,Hombre,163,94
58,Hombre,167,92
58,Hombre,168,85
58,Hombre,169,75
58,Hombre,171,75
58,Hombre,173,78
58,Hombre,174,80
58,Hombre,175,78
58,Hombre,176,85
58,Hombre,178,69
58,Mujer,151,63
58,Mujer,158,75
58,Mujer,160,60
58,Mujer,162,60
58,Mujer,162,60
58,Mujer,163,74
58,Mujer,164,72
58,Mujer,166,101
58,Mujer,167,65
58,Mujer,167,69
58,Mujer,168,72
58,Mujer,168,88
58,Hombre,160,65
58,Hombre,166,85
58,Hombre,167,92
58,Hombre,170,66
58,Mujer,150,58
58,Mujer,150,65
58,Mujer,158,59
58,Mujer,158,69
58,Mujer,158,105
58,Mujer,160,57
58,Mujer,160,58
58,Mujer,160,60
58,Mujer,160,65
58,Mujer,165,90
58,Mujer,168,65
58,Mujer,168,66
58,Mujer,174,65
58,Mujer,174,70
58,Mujer,174,85
58,Hombre,164,62
58,Hombre,166,72
58,Hombre,172,70
58,Hombre,174,73
58,Hombre,175,70
58,Hombre,176,92
58,Hombre,181,85
58,Mujer,152,44
58,Mujer,157,86
58,Mujer,159,112
58,Mujer,160,56
58,Mujer,162,50
58,Mujer,162,86
58,Mujer,168,75
58,Mujer,168,79
58,Mujer,168,89
58,Mujer,168,94
58,Hombre,166,84
58,Hombre,175,75
58,Mujer,154,76
58,Mujer,157,70
58,Mujer,157,83
58,Mujer,158,56
58,Mujer,158,63
58,Mujer,158,82
58,Mujer,158,86
58,Mujer,161,71
58,Mujer,161,82
58,Mujer,163,74
58,Mujer,165,60
58,Mujer,165,78
58,Mujer,168,68
58,Mujer,168,74
58,Mujer,169,65
58,Hombre,158,74
58,Hombre,161,88
58,Hombre,163,63
58,Hombre,166,74
58,Hombre,166,75
58,Hombre,170,89
58,Hombre,174,67
58,Hombre,174,115
58,Hombre,175,72
58,Hombre,176,111
58,Mujer,145,86
58,Mujer,153,90
58,Mujer,154,70
58,Mujer,158,79
58,Mujer,159,90
58,Mujer,160,86
58,Mujer,162,76
58,Mujer,166,67
58,Mujer,166,80
58,Mujer,167,71
58,Mujer,167,79
58,Mujer,198,99
58,Hombre,168,81
58,Hombre,169,95
58,Hombre,169,104
58,Hombre,175,67
58,Hombre,176,89
58,Hombre,176,94
58,Mujer,155,68
58,Mujer,156,62
58,Mujer,158,58
58,Mujer,160,66
58,Mujer,163,67
58,Mujer,164,65
58,Mujer,164,75
58,Mujer,172,100
58,Hombre,170,67
58,Hombre,171,76
58,Hombre,172,60
58,Mujer,152,90
58,Mujer,154,63
58,Mujer,156,88
58,Mujer,157,79
58,Mujer,160,65
58,Mujer,162,71
58,Mujer,162,89
58,Mujer,163,62
58,Mujer,163,76
58,Mujer,163,85
58,Mujer,165,69
58,Hombre,154,57
58,Hombre,158,93
58,Hombre,168,72
58,Hombre,169,75
58,Hombre,174,85
58,Mujer,148,66
58,Mujer,149,72
58,Mujer,152,75
58,Mujer,155,52
58,Mujer,159,75
58,Mujer,163,69
58,Mujer,165,73
58,Mujer,165,85
58,Mujer,168,78
58,Mujer,170,72
58,Hombre,153,83
58,Hombre,165,86
58,Hombre,170,85
58,Hombre,171,70
58,Hombre,172,75
58,Hombre,174,78
58,Hombre,187,96
58,Mujer,151,61
58,Mujer,152,67
58,Mujer,154,55
58,Mujer,160,60
58,Mujer,162,85
58,Mujer,164,86
58,Mujer,168,84
58,Mujer,179,85
58,Hombre,168,66
58,Hombre,169,63
58,Hombre,170,65
58,Hombre,170,75
58,Hombre,182,90
58,Hombre,183,97
58,Mujer,151,70
58,Mujer,156,57
58,Mujer,158,60
58,Mujer,160,70
58,Mujer,163,65
58,Mujer,165,72
58,Mujer,168,85
58,Hombre,165,88
58,Hombre,167,71
58,Hombre,169,77
58,Hombre,170,76
58,Hombre,170,80
58,Hombre,172,92
58,Mujer,145,63
58,Mujer,151,55
58,Mujer,154,82
58,Mujer,156,76
58,Mujer,156,101
58,Mujer,157,99
58,Mujer,158,56
58,Mujer,158,63
58,Mujer,158,63
58,Mujer,158,73
58,Mujer,163,95
58,Mujer,164,69
58,Mujer,164,70
58,Mujer,165,60
58,Mujer,168,70
58,Mujer,170,70
58,Hombre,156,85
58,Hombre,161,78
58,Hombre,163,72
58,Hombre,167,65
58,Hombre,170,102
58,Hombre,174,70
58,Hombre,180,89
58,Mujer,152,83
58,Mujer,156,65
58,Mujer,158,94
58,Mujer,159,71
58,Mujer,163,77
58,Mujer,165,72
58,Mujer,170,60
58,Mujer,174,72
58,Hombre,153,70
58,Hombre,160,60
58,Hombre,160,60
58,Hombre,168,90
58,Hombre,169,70
58,Hombre,170,108
58,Hombre,182,94
58,Hombre,184,99
58,Mujer,153,76
58,Mujer,154,68
58,Mujer,155,95
58,Mujer,157,95
58,Mujer,159,65
58,Mujer,159,65
58,Mujer,159,74
58,Mujer,164,70
58,Mujer,164,87
58,Hombre,168,68
58,Hombre,168,75
58,Hombre,172,76
58,Mujer,151,54
58,Mujer,155,60
58,Mujer,155,73
58,Mujer,157,84
58,Mujer,157,106
58,Mujer,168,69
58,Mujer,175,80
58,Hombre,158,52
58,Hombre,166,84
58,Hombre,171,83
58,Hombre,176,49
58,Mujer,144,67
58,Mujer,154,83
58,Mujer,156,55
58,Mujer,158,54
58,Mujer,158,56
58,Mujer,158,79
58,Mujer,160,60
58,Mujer,162,95
58,Mujer,165,69
58,Mujer,165,80
58,Mujer,165,95
58,Hombre,163,95
58,Hombre,169,55
58,Hombre,170,68
58,Hombre,176,76
58,Hombre,179,103
58,Hombre,180,70
58,Mujer,145,59
58,Mujer,149,69
58,Mujer,156,89
58,Mujer,160,65
58,Mujer,164,88
58,Mujer,167,65
58,Mujer,167,80
58,Mujer,169,70
58,Mujer,169,75
58,Mujer,169,87
58,Mujer,170,75
58,Hombre,160,50
58,Hombre,161,76
58,Hombre,166,67
58,Hombre,166,105
58,Hombre,168,73
58,Hombre,172,68
58,Hombre,180,98
58,Mujer,153,118
58,Mujer,157,70
58,Mujer,158,82
58,Mujer,159,78
58,Mujer,160,72
58,Mujer,164,62
58,Mujer,164,78
58,Mujer,164,81
58,Mujer,165,66
58,Mujer,165,72
58,Mujer,165,74
58,Mujer,165,107
58,Mujer,168,60
58,Mujer,168,61
58,Mujer,168,72
58,Mujer,175,75
58,Hombre,151,80
58,Hombre,154,62
58,Hombre,162,82
58,Hombre,165,95
58,Hombre,166,100
58,Hombre,172,63
58,Hombre,176,82
58,Hombre,180,140
58,Hombre,182,81
58,Hombre,184,73
58,Mujer,152,64
58,Mujer,155,57
58,Mujer,155,70
58,Mujer,158,50
58,Mujer,158,78
58,Mujer,160,69
58,Mujer,160,86.5
58,Mujer,165,63
58,Mujer,166,87
58,Mujer,167,72
58,Mujer,169,74
58,Mujer,170,70
58,Mujer,172,80
58,Mujer,175,98
58,Hombre,165,68
58,Hombre,168,68
58,Hombre,170,78
58,Hombre,175,81
58,Mujer,152,98
58,Mujer,155,65
58,Mujer,156,50
58,Mujer,156,56
58,Mujer,156,70
58,Mujer,157,61
58,Mujer,160,90
58,Mujer,165,68
58,Mujer,166,70
58,Mujer,168,103
58,Mujer,175,81
58,Hombre,159,71
58,Hombre,160,81
58,Hombre,162,70
58,Hombre,163,65
58,Hombre,167,90
58,Hombre,176,79
58,Mujer,152,51
58,Mujer,153,65
58,Mujer,154,60
58,Mujer,156,81
58,Mujer,158,110
58,Mujer,160,59
58,Mujer,162,70
58,Mujer,168,65
58,Mujer,169,85
58,Hombre,168,65
58,Hombre,170,74
58,Hombre,176,91
58,Hombre,177,68
58,Mujer,152,87
58,Mujer,153,50
58,Mujer,158,62
58,Mujer,158,80
58,Mujer,159,56
58,Mujer,160,59
58,Mujer,163,72
58,Mujer,164,64
58,Mujer,164,75
